SITUACION LABORAL,RANGO,SEXO,EDAD,DEPARTAMENTO,PROVINCIA,DISTRITO,PROFESION,MARCA,MODELO,PLAZA,COLOR,CARROCERIA,ASIENTOS,USO,COT
INDEPENDIENTE,C,FEMENINO,20,PIURA,SULLANA,SULLANA,BACHILLER EN ESTOMATOLOGIA,JAC,JS2,PIURA,NEGRO,SUV,5,PARTICULAR,1
INDEPENDIENTE,C,FEMENINO,33,ANCASH,AIJA,AIJA,BACHILLER EN GESTION MENCION EN GESTION DE EMPRESA,NISSAN,FRONTIER,LIMA,BLANCO CELESTE,PICK UP,5,CARGA/TRANSPORTE,1
INDEPENDIENTE,C,MASCULINO,31,CAJAMARCA,CAJAMARCA,CAJAMARCA,BACHILLER EN INGENIERIA CIVIL,TOYOTA,RAV4 GX 2.4 GSL,LIMA,BEIGE METALICO,QUILLA,5,PARTICULAR,1
INDEPENDIENTE,C,MASCULINO,20,ANCASH,SANTA,CHIMBOTE,BACHILLER EN INGENIERIA CIVIL,CHEVROLET,SPARK,CHIMBOTE,BLANCO,HATCHBACK,5,PARTICULAR,1
INDEPENDIENTE,C,MASCULINO,20,ANCASH,SANTA,CHIMBOTE,BACHILLER EN INGENIERIA CIVIL,HAVAL,HAVAL H2,TRUJILLO,ROJO,SUV,5,PARTICULAR,1
INDEPENDIENTE,C,MASCULINO,20,LA LIBERTAD,TRUJILLO,MOCHE,BACHILLER EN INGENIERIA CIVIL,KIA,PICANTO,TRUJILLO,PLATA TITANIO,HATCHBACK,5,PARTICULAR,1
INDEPENDIENTE,C,MASCULINO,20,PIURA,SULLANA,SULLANA,BACHILLER EN INGENIERIA CIVIL,VOLVO,N754 (4x2),AREQUIPA,"AZUL , BLANCO",,2,CARGA/TRANSPORTE,1
INDEPENDIENTE,C,FEMENINO,20,PIURA,PAITA,PAITA,BACHILLER EN INGENIERIA DE MINAS,VOLKSWAGEN,SAVEIRO,PIURA,GRIS PLATINO,PICK UP,5,CARGA/TRANSPORTE,1
INDEPENDIENTE,C,MASCULINO,20,AREQUIPA,CAYLLOMA,MAJES,BACHILLER EN INGENIERIA DE SEGURIDAD INDUSTRIAL Y ,AUDI,A3,LIMA,AZUL ARA,HATCHBACK,5,PARTICULAR,1
INDEPENDIENTE,C,FEMENINO,20,LIMA,BARRANCA,PATIVILCA,BACHILLER EN INGENIERIA DE SISTEMAS,HYUNDAI,NEW ELANTRA,LIMA,AZUL,SEDAN,5,PARTICULAR,1
INDEPENDIENTE,C,MASCULINO,20,LIMA,LIMA,ANCON,BACHILLER EN INGENIERIA DE SISTEMAS,MAZDA,CX-9,LIMA,AZUL,SUV,7,PARTICULAR,1
INDEPENDIENTE,C,MASCULINO,50,LIMA,LIMA,LINCE,BACHILLER EN INGENIERIA DE SISTEMAS E INFORMATICA,HYUNDAI,i20,LIMA,GRIS OSCURO,HATCHBACK,5,PARTICULAR,1
INDEPENDIENTE,C,MASCULINO,20,PUNO,SAN ROMAN,JULIACA,BACHILLER EN INGENIERIA ECONOMIA,DAEWOO,TICO,CUSCO,AZUL,HATCHBACK,5,PARTICULAR,1
INDEPENDIENTE,C,MASCULINO,20,LIMA,LIMA,SAN JUAN DE LURIGANCHO,BACHILLER EN INGENIERIA INDUSTRIAL,KIA,PICANTO,LIMA,PLATA BRILLANTE,HATCHBACK,5,PARTICULAR,1
INDEPENDIENTE,C,MASCULINO,31,AREQUIPA,AREQUIPA,AREQUIPA,BACHILLER EN INGENIERIA INDUSTRIAL,VOLKSWAGEN,SAVEIRO,AREQUIPA,ROJO FLASH,PICK UP,5,PARTICULAR,1
INDEPENDIENTE,C,FEMENINO,30,PIURA,SULLANA,SULLANA,BACHILLER EN INGENIERIA INDUSTRIAL,CHEVROLET,CAPTIVA,PIURA,ROJO METALICO,SUV,5,PARTICULAR,1
INDEPENDIENTE,C,MASCULINO,50,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,BACHILLER EN INGENIERIA INFORMATICA Y DE,RENAULT,KOLEOS,CHICLAYO,NEGRO METALICO,SUV,5,PARTICULAR,1
INDEPENDIENTE,C,FEMENINO,20,LA LIBERTAD,TRUJILLO,TRUJILLO,BACHILLER EN MEDICINA,KIA,PICANTO,TRUJILLO,BLANCO CLARO,HATCHBACK,5,TAXI,1
INDEPENDIENTE,C,MASCULINO,50,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,BACHILLER EN NEGOCIOS INTERNACIONALES,FORD,ECOSPORT,LIMA,ROJO,SUV,5,PARTICULAR,1
INDEPENDIENTE,C,FEMENINO,20,ICA,NAZCA,EL INGENIO,BACHILLER EN OBSTETRICIA,PEUGEOT,308,LIMA,AZUL NEGRO,COUPE,5,PARTICULAR,1
INDEPENDIENTE,C,FEMENINO,20,LIMA,LIMA,SAN MARTIN DE PORRES,BACHILLER EN OBSTETRICIA,HYUNDAI,GRAND i10,LIMA,BLANCO,SEDAN,5,PARTICULAR,1
INDEPENDIENTE,C,FEMENINO,20,LIMA,LIMA,SAN JUAN DE LURIGANCHO,BACHILLER EN ODONTOLOGIA,TOYOTA,RAV4,LIMA,PLATA METALICO,SUV,5,PARTICULAR,1
INDEPENDIENTE,C,FEMENINO,20,JUNIN,HUANCAYO,EL TAMBO,BACHILLER EN PSICOLOGIA,NISSAN,VERSA,LIMA,PLATA,SEDAN,5,PARTICULAR,1
INDEPENDIENTE,C,FEMENINO,20,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,BACHILLER EN PSICOLOGIA,CHEVROLET,SAIL,AREQUIPA,BLANCO,SEDAN,5,PARTICULAR,1
INDEPENDIENTE,C,MASCULINO,20,LIMA,LIMA,SAN JUAN DE LURIGANCHO,BACHILLER EN SOCIOLOGIA,HYUNDAI,ELANTRA,LIMA,PLATA,SEDAN,5,PARTICULAR,1
INDEPENDIENTE,C,MASCULINO,20,LIMA,LIMA,LIMA,BACHILLER EN TECNOLOGIA MEDICA,VOLKSWAGEN,GOL,LIMA,PLATA SIRIUS,SEDAN,5,PARTICULAR,1
INDEPENDIENTE,C,FEMENINO,20,LIMA,LIMA,SANTA ANITA,BACHILLER EN TURISMO Y HOTELERIA,HYUNDAI,ACCENT,LIMA,ROJO,SEDAN,5,PARTICULAR,1
INDEPENDIENTE,C,MASCULINO,30,LIMA,LIMA,LA VICTORIA,CIRUJANO DENTISTA,ZNA-ZHENGZHOU NISSAN AUTO,SUCCE,LIMA,AZUL,PANEL,3,PARTICULAR,1
INDEPENDIENTE,C,MASCULINO,30,AREQUIPA,AREQUIPA,CERRO COLORADO,INGENIERO MECANICO ELECTRICO,CHEVROLET,COLORADO,AREQUIPA,GRIS GUN,PICK UP,5,CARGA/TRANSPORTE,1
INDEPENDIENTE,C,MASCULINO,30,MOQUEGUA,ILO,ILO,LICENCIADO EN RELACIONES INDUSTRIALES Y PUBLICAS,MAZDA,BT-50,TACNA,PLATA,PICK UP,5,CARGA/TRANSPORTE,1
INDEPENDIENTE,C,FEMENINO,30,AREQUIPA,AREQUIPA,PAUCARPATA,SEGUNDA ESPECIALIDAD EN GERENCIA TRIBUTARIA,MAZDA,CX-3,AREQUIPA,BLANCO,SUV,5,PARTICULAR,1
INDEPENDIENTE,C,MASCULINO,20,LIMA,LIMA,SANTA ANITA,,FUSO,CANTER,LIMA,BLANCO AZUL ROJO,FURGON,9,PARTICULAR,1
INDEPENDIENTE,C,MASCULINO,30,LAMBAYEQUE,CHICLAYO,CHICLAYO,,CHEVROLET,SPIN,CHICLAYO,GRIS GUN,MULTIPROPOSITO,7,PARTICULAR,1
INDEPENDIENTE,C,MASCULINO,20,LIMA,LIMA,SANTA ANITA,,CHEVROLET,N300,LIMA,ROJO MILLET,MULTIPROPOSITO,8,PARTICULAR,1
INDEPENDIENTE,C,FEMENINO,20,LIMA,LIMA,SANTIAGO DE SURCO,,SUZUKI,APV,LIMA,AZUL,MULTIPROPOSITO,8,PARTICULAR,1
INDEPENDIENTE,C,MASCULINO,20,LIMA,LIMA,SAN JUAN DE MIRAFLORES,,RENAULT,SCENIC,LIMA,GRIS BOREAL,SUV,5,PARTICULAR,1
INDEPENDIENTE,C,MASCULINO,20,LA LIBERTAD,TRUJILLO,TRUJILLO,,DAEWOO,DAMAS 2VAN,TRUJILLO,BLANCO,,7,CARGA/TRANSPORTE,1
INDEPENDIENTE,C,FEMENINO,20,ANCASH,HUARAZ,HUARAZ,,JAC,S2,HUARAZ,BLANCO,SUV,5,TAXI,1
INDEPENDIENTE,C,FEMENINO,20,LIMA,LIMA,RIMAC,,TOYOTA,PROBOX,LIMA,AMARILLO,STATION WAGON,5,TAXI,1
INDEPENDIENTE,C,FEMENINO,20,LIMA,LIMA,LIMA,,SHINERAY,X30,LIMA,PLATA ORION,MULTIPROPOSITO,8,PARTICULAR,1
INDEPENDIENTE,C,FEMENINO,30,LIMA,LIMA,BREÑA,,HYUNDAI,TUCSON,LIMA,NEGRO,SUV,5,PARTICULAR,1
INDEPENDIENTE,C,FEMENINO,20,LIMA,LIMA,SAN MARTIN DE PORRES,,NISSAN,X-TRAIL,LIMA,BLANCO PERLA,SUV,5,PARTICULAR,1
INFORMAL,C,MASCULINO,20,LIMA,LIMA,SAN MARTIN DE PORRES,BACHILLER EN ADMINISTRACION,KIA,PICANTO,PIURA,ROJO BRILLANTE,HATCHBACK,5,PARTICULAR,0
INFORMAL,C,FEMENINO,20,LIMA,LIMA,VILLA EL SALVADOR,BACHILLER EN ADMINISTRACION,SUZUKI,SWIFT,LIMA,BLANCO,HATCHBACK,5,PARTICULAR,0
INFORMAL,C,MASCULINO,20,AREQUIPA,AREQUIPA,PAUCARPATA,BACHILLER EN ADMINISTRACION Y CIENCIAS POLICIALES,HYUNDAI,SONATA,AREQUIPA,NEGRO,SEDAN,5,PARTICULAR,0
INFORMAL,C,MASCULINO,20,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,BACHILLER EN ADMINISTRACION Y CIENCIAS POLICIALES,KIA,RIO,LIMA,GRIS URBANO,HATCHBACK,5,PARTICULAR,0
INFORMAL,C,MASCULINO,50,LA LIBERTAD,TRUJILLO,TRUJILLO,BACHILLER EN EDUCACION,DFSK,GLORY,LIMA,AZUL,SUV,7,PARTICULAR,0
INFORMAL,C,FEMENINO,30,LAMBAYEQUE,CHICLAYO,CHICLAYO,BACHILLER EN INGENIERIA INDUSTRIAL,KIA,SPORTAGE,CHICLAYO,BLANCO,SUV,5,PARTICULAR,0
INFORMAL,C,MASCULINO,20,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,BACHILLER EN INGENIERIA INDUSTRIAL,RENAULT,LOGAN,CHICLAYO,GRIS,SEDAN,5,PARTICULAR,0
INFORMAL,C,MASCULINO,51,CAJAMARCA,CAJAMARCA,CAJAMARCA,BACHILLER EN INGENIERIA INDUSTRIAL,HONDA,ACCORD,LIMA,GRIS BRONCE,COUPE,2,PARTICULAR,0
INFORMAL,C,FEMENINO,20,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,,CHEVROLET,N300,LIMA,BEIGE CREAM,MULTIPROPOSITO,8,PARTICULAR,0
INFORMAL,C,FEMENINO,20,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,,CHEVROLET,PRISMA,LIMA,GRIS GUN,SEDAN,5,PARTICULAR,0
INFORMAL,C,FEMENINO,30,LIMA,LIMA,SAN MARTIN DE PORRES,,FORD,ECOSPORT,LIMA,PLATA,SUV,5,PARTICULAR,0
INFORMAL,C,FEMENINO,20,LIMA,LIMA,VILLA EL SALVADOR,,FOTON,AUMARK,LIMA,BLANCO,CHASIS CABINADO,3,CARGA/TRANSPORTE,0
INFORMAL,C,MASCULINO,20,LAMBAYEQUE,CHICLAYO,CHICLAYO,,TOYOTA,YARIS,PIURA,BLANCO,SEDAN,5,PARTICULAR,0
INFORMAL,C,MASCULINO,30,LA LIBERTAD,TRUJILLO,TRUJILLO,,GREAT WALL,VOLEEX C30,TRUJILLO,NEGRO,SEDAN,5,TAXI,0
INFORMAL,C,MASCULINO,20,LA LIBERTAD,TRUJILLO,TRUJILLO,,KIA,RIO,TRUJILLO,BLANCO CLARO,SEDAN,5,TAXI,0
INFORMAL,C,MASCULINO,20,LA LIBERTAD,TRUJILLO,LAREDO,,NISSAN,TIIDA,TRUJILLO,NEGRO,HATCHBACK,5,PARTICULAR,0
INFORMAL,C,FEMENINO,20,MOQUEGUA,MARISCAL NIETO,TORATA,,KIA,SORENTO,LIMA,NEGRO,SUV,7,PARTICULAR,0
INFORMAL,C,MASCULINO,20,ICA,ICA,LA TINGUIÑA,,KIA,PICANTO,AREQUIPA,BLANCO CLARO,HATCHBACK,5,PARTICULAR,0
INFORMAL,C,MASCULINO,21,ICA,ICA,SUBTANJALLA,,CHEVROLET,SPARK,LIMA,ROJO SOLAR,HATCHBACK,5,PARTICULAR,0
INFORMAL,C,FEMENINO,20,LIMA,LIMA,SAN JUAN DE LURIGANCHO,,TOYOTA,YARIS,LIMA,ROJO MICA METALICO,SEDAN,5,TAXI,0
INFORMAL,C,FEMENINO,53,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,,VOLKSWAGEN,TIGUAN,AREQUIPA,AZUL SEDA,SUV,7,PARTICULAR,0
INFORMAL,C,MASCULINO,50,CUSCO,CUSCO,SAN SEBASTIAN,,TOYOTA,AVANZA,CUSCO,BLANCO,MULTIPROPOSITO,7,PARTICULAR,0
INFORMAL,C,MASCULINO,50,LIMA,LIMA,SAN MARTIN DE PORRES,,HYUNDAI,ELANTRA,LIMA,NEGRO,SEDAN,5,PARTICULAR,0
INFORMAL,C,FEMENINO,30,LIMA,LIMA,SAN MIGUEL,,CHEVROLET,CRUZE,LIMA,PLATA SWITCHBLADE,HATCHBACK,5,PARTICULAR,0
INFORMAL,C,FEMENINO,20,LA LIBERTAD,TRUJILLO,LA ESPERANZA,BACHILLER EN INGENIERIA AGRICOLA,KIA,PICANTO,TRUJILLO,BLANCO CLARO,HATCHBACK,5,PARTICULAR,1
INFORMAL,C,FEMENINO,30,CALLAO,PROV. CONST. DEL CALLAO,BELLAVISTA,BACHILLER EN INGENIERIA INDUSTRIAL,TOYOTA,YARIS,LIMA,ROJO MICA METALICO,SEDAN,5,PARTICULAR,1
INFORMAL,C,MASCULINO,20,LIMA,LIMA,SAN JUAN DE LURIGANCHO,BACHILLER EN INGENIERIA INDUSTRIAL,KIA,SPORTAGE,LIMA,AZUL MERCURIO,SUV,5,PARTICULAR,1
INFORMAL,C,MASCULINO,20,AREQUIPA,AREQUIPA,MIRAFLORES,BACHILLER EN INGENIERIA METALURGICA,HYUNDAI,NEW TUCSON,AREQUIPA,BLANCO PERLA,SUV,5,PARTICULAR,1
INFORMAL,C,MASCULINO,20,LIMA,LIMA,SAN JUAN DE MIRAFLORES,LICENCIADO EN CIENCIAS MILITARES ADMINISTRACION,HYUNDAI,NEW ELANTRA,AREQUIPA,GRIS CLARO,SEDAN,5,PARTICULAR,1
INFORMAL,C,FEMENINO,50,LIMA,LIMA,ATE,,HYUNDAI,SANTA FE,LIMA,NEGRO,SUV,7,PARTICULAR,1
INFORMAL,C,FEMENINO,20,LIMA,LIMA,LOS OLIVOS,,SUZUKI,ERTIGA,LIMA,CELESTE,MULTIPROPOSITO,7,PARTICULAR,1
INFORMAL,C,MASCULINO,50,LIMA,LIMA,CARABAYLLO,,MG,MG ZS,LIMA,PLATA,SUV,5,PARTICULAR,1
INFORMAL,C,MASCULINO,20,LIMA,LIMA,SAN MARTIN DE PORRES,,FORD,MUSTANG,LIMA,GUINDA,COUPE,2,PARTICULAR,1
INFORMAL,C,FEMENINO,30,ANCASH,SANTA,CHIMBOTE,,NISSAN,SENTRA,CHIMBOTE,AZUL OSCURO,SEDAN,5,PARTICULAR,1
INFORMAL,C,MASCULINO,50,LIMA,CAÑETE,PACARAN,,HYUNDAI,ACCENT,LIMA,ROJO,SEDAN,5,PARTICULAR,1
INFORMAL,C,FEMENINO,20,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,,TOYOTA,HILUX 4X4 C/D 3.0 STD DSL A/B,CAJAMARCA,PLATA METALIC0,,5,PARTICULAR,1
INFORMAL,C,MASCULINO,20,CALLAO,PROV. CONST. DEL CALLAO,LA PERLA,,NISSAN,SENTRA,HUANCAYO,ROJO METALICO,SEDAN,5,TAXI,1
INFORMAL,C,MASCULINO,50,LIMA,LIMA,COMAS,,HYUNDAI,AVANTE,LIMA,PLATA,SEDAN,5,PARTICULAR,1
INFORMAL,C,FEMENINO,20,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,,HYUNDAI,ACCENT,LIMA,NEGRO,SEDAN,5,PARTICULAR,1
INFORMAL,C,MASCULINO,50,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,,KIA,SPORTAGE,LIMA,AZUL MERCURIO,SUV,5,PARTICULAR,1
INFORMAL,C,MASCULINO,30,LA LIBERTAD,TRUJILLO,LA ESPERANZA,,TOYOTA,YARIS,TRUJILLO,PLATA METALICO,SEDAN,5,TAXI,1
DEPENDIENTE,D,MASCULINO,20,LIMA,LIMA,SAN BORJA,BACHILLER EN ADMINISTRACION Y MARKETING,MERCEDES-BENZ,A 200,LIMA,GRIS,HATCHBACK,5,PARTICULAR,0
DEPENDIENTE,D,FEMENINO,20,CUSCO,CUSCO,SANTIAGO,BACHILLER EN ADMINISTRACION Y NEGOCIOS INTERNACION,SUZUKI,APV,LIMA,BLANCO,MULTIPROPOSITO,8,PARTICULAR,0
DEPENDIENTE,D,MASCULINO,20,LIMA,LIMA,JESUS MARIA,BACHILLER EN CIENCIAS ADMINISTRATIVAS,TOYOTA,YARIS,LIMA,GRIS OSCURO METALICO,SEDAN,5,PARTICULAR,0
DEPENDIENTE,D,MASCULINO,20,LA LIBERTAD,TRUJILLO,TRUJILLO,BACHILLER EN CIENCIAS ADMINISTRATIVAS,TOYOTA,AGYA,TRUJILLO,ROJO,HATCHBACK,5,PARTICULAR,0
DEPENDIENTE,D,FEMENINO,20,LAMBAYEQUE,CHICLAYO,CHICLAYO,BACHILLER EN CIENCIAS ADMINISTRATIVAS,TOYOTA,YARIS,CHICLAYO,PLATA METALICO,SEDAN,5,PARTICULAR,0
DEPENDIENTE,D,FEMENINO,34,LA LIBERTAD,PACASMAYO,GUADALUPE,BACHILLER EN CIENCIAS BIOLOGICAS,TOYOTA,RAIZE,TRUJILLO,ROJO,SUV,5,PARTICULAR,0
DEPENDIENTE,D,MASCULINO,20,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,BACHILLER EN CIENCIAS CON MENCION EN INGENIERIA CI,SUBARU,NEW IMPREZA 5D 1.6I-S 5MT,LIMA,GRIS OSCURO,HATCHBACK,5,PARTICULAR,0
DEPENDIENTE,D,MASCULINO,20,LA LIBERTAD,TRUJILLO,LA ESPERANZA,BACHILLER EN CIENCIAS CON MENCION EN INGENIERIA DE,NISSAN,VERSA,LIMA,GRIS METALICO,SEDAN,5,PARTICULAR,0
DEPENDIENTE,D,MASCULINO,20,LIMA,LIMA,SAN JUAN DE LURIGANCHO,BACHILLER EN CIENCIAS CON MENCION EN INGENIERIA EL,KIA,RIO,LIMA,AZUL ELECTRICO,HATCHBACK,5,PARTICULAR,0
DEPENDIENTE,D,FEMENINO,20,LIMA,LIMA,SAN JUAN DE LURIGANCHO,BACHILLER EN CIENCIAS CONTABLES,SOUEAST,C1,LIMA,BLANCO,MULTIPROPOSITO,8,TAXI,0
DEPENDIENTE,D,FEMENINO,20,AYACUCHO,HUAMANGA,AYACUCHO,BACHILLER EN CIENCIAS CONTABLES Y FINANCIERAS,FUSO,CANTER,LIMA,BLANCO VERDE,CHASIS CABINADO,3,CARGA/TRANSPORTE,0
DEPENDIENTE,D,FEMENINO,25,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,BACHILLER EN CIENCIAS CONTABLES Y FINANCIERAS,MERCEDES-BENZ,GLC 200,LIMA,GRIS,SUV,5,PARTICULAR,0
DEPENDIENTE,D,FEMENINO,23,ICA,ICA,PARCONA,BACHILLER EN CIENCIAS DE LA EDUCACION,CHEVROLET,PRISMA,LIMA,PLATA SWITCHBLADE,SEDAN,5,PARTICULAR,0
DEPENDIENTE,D,MASCULINO,30,LIMA,LIMA,SURQUILLO,BACHILLER EN CIENCIAS DE LA EDUCACION LENGUA Y LIT,CHEVROLET,N300,HUANUCO,BLANCO CANDY,MULTIPROPOSITO,8,PARTICULAR,0
DEPENDIENTE,D,MASCULINO,30,JUNIN,HUANCAYO,HUANCAYO,BACHILLER EN CONTABILIDAD,SUMO,BRAHO 200,HUANCAYO,ROJO,MOTOCICLETA,2,PARTICULAR,0
DEPENDIENTE,D,MASCULINO,20,LIMA,BARRANCA,BARRANCA,BACHILLER EN CONTABILIDAD,TOYOTA,YARIS,LIMA,ROJO MICA METALICO,SEDAN,5,PARTICULAR,0
DEPENDIENTE,D,MASCULINO,20,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,BACHILLER EN CONTABILIDAD Y AUDITORIA,KIA,PICANTO,LIMA,PLATA TITANIO,HATCHBACK,5,PARTICULAR,0
DEPENDIENTE,D,MASCULINO,33,JUNIN,CONCEPCION,MARISCAL CASTILLA,BACHILLER EN CONTABILIDAD Y FINANZAS,HYUNDAI,CRETA,LIMA,ROJO,SUV,5,PARTICULAR,0
DEPENDIENTE,D,FEMENINO,30,ANCASH,SANTA,CHIMBOTE,BACHILLER EN DERECHO,FORD,ECOSPORT,TRUJILLO,AZUL,SUV,5,PARTICULAR,0
DEPENDIENTE,D,FEMENINO,20,AREQUIPA,AREQUIPA,PAUCARPATA,BACHILLER EN DERECHO,GREAT WALL,VOLEEX C30,AREQUIPA,ROJO,SEDAN,5,PARTICULAR,0
DEPENDIENTE,D,MASCULINO,25,ICA,PISCO,PISCO,BACHILLER EN DERECHO Y CIENCIAS POLITICAS,MAZDA,BT-50,LIMA,BLANCO,PICK UP,5,CARGA/TRANSPORTE,0
DEPENDIENTE,D,FEMENINO,20,LIMA,LIMA,SAN JUAN DE LURIGANCHO,BACHILLER EN ECONOMIA,HYUNDAI,ACCENT,LIMA,PLATA,SEDAN,5,PARTICULAR,0
DEPENDIENTE,D,MASCULINO,20,JUNIN,HUANCAYO,CHILCA,BACHILLER EN EDUCACION Y CIENCIAS HUMANAS,TOYOTA,URBAN CRUISER,LIMA,GRIS OSCURO METALICO,HATCHBACK,5,PARTICULAR,0
DEPENDIENTE,D,MASCULINO,30,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,BACHILLER EN ENFERMERIA,GEELY,GX3,CHICLAYO,BLANCO,SUV,5,PARTICULAR,0
DEPENDIENTE,D,FEMENINO,20,LIMA,LIMA,LIMA,BACHILLER EN ENFERMERIA,KIA,SPORTAGE,LIMA,AZUL VESTA,SUV,5,PARTICULAR,0
DEPENDIENTE,D,FEMENINO,20,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,BACHILLER EN FARMACIA Y BIOQUIMICA,CHEVROLET,CAPTIVA,LIMA,GRIS HUMO,SUV,7,PARTICULAR,0
DEPENDIENTE,D,MASCULINO,52,LA LIBERTAD,TRUJILLO,TRUJILLO,BACHILLER EN GESTION MENCION EN GESTION PUBLICA,FORD,###########,TRUJILLO,BLANCO,SUV,5,PARTICULAR,0
DEPENDIENTE,D,MASCULINO,20,CUSCO,CUSCO,SAN SEBASTIAN,BACHILLER EN INGENIERIA CIVIL,TOYOTA,RAV4,CUSCO,BEIGE OSCURO MICA,SUV,5,PARTICULAR,0
DEPENDIENTE,D,MASCULINO,20,ANCASH,HUARAZ,INDEPENDENCIA,BACHILLER EN INGENIERIA CIVIL,JAC,JS4,HUARAZ,GRIS,SUV,5,PARTICULAR,0
DEPENDIENTE,D,FEMENINO,20,LIMA,LIMA,ATE,BACHILLER EN INGENIERIA DE COMPUTACION Y SISTEMAS,MITSUBISHI,MONTERO,LIMA,PLATA,SUV,7,PARTICULAR,0
DEPENDIENTE,D,MASCULINO,33,CUSCO,CUSCO,CUSCO,BACHILLER EN INGENIERIA DE MINAS,MAZDA,CX-3,LIMA,NEGRO,SUV,5,PARTICULAR,0
DEPENDIENTE,D,MASCULINO,20,LIMA,LIMA,CARABAYLLO,BACHILLER EN INGENIERIA DE SISTEMAS,JAC,S3,LIMA,GRIS,SUV,5,PARTICULAR,0
DEPENDIENTE,D,MASCULINO,20,CUSCO,CUSCO,CUSCO,BACHILLER EN INGENIERIA INFORMATICA Y DE SISTEMAS,HYUNDAI,NEW ELANTRA,CUSCO,PLATA METALIZADO,SEDAN,5,PARTICULAR,0
DEPENDIENTE,D,MASCULINO,20,LIMA,HUAURA,HUALMAY,BACHILLER EN INGENIERIA METALURGICA,CHEVROLET,TRACKER,LIMA,ANARANJADO ROCK,SUV,5,PARTICULAR,0
DEPENDIENTE,D,FEMENINO,20,LA LIBERTAD,TRUJILLO,EL PORVENIR,BACHILLER EN INGENIERIA QUIMICA,DAIHATSU,EQ3252GT7,TRUJILLO,GRIS METALICO,SUV,5,PARTICULAR,0
DEPENDIENTE,D,MASCULINO,20,AREQUIPA,AREQUIPA,PAUCARPATA,BACHILLER EN MARKETING,KIA,SELTOS,AREQUIPA,GRIS GRAVEDAD,SUV,5,PARTICULAR,0
DEPENDIENTE,D,MASCULINO,20,,,,BACHILLER EN MEDICINA HUMANA,CHERY,TIGGO,PIURA,BLANCO,SUV,5,PARTICULAR,0
DEPENDIENTE,D,MASCULINO,20,JUNIN,HUANCAYO,HUANCAYO,BACHILLER EN ODONTOLOGIA,JEEP,COMPASS SPORT,LIMA,BLANCO,SUV,5,PARTICULAR,0
DEPENDIENTE,D,FEMENINO,31,PUNO,SAN ROMAN,JULIACA,BACHILLER EN ODONTOLOGIA,SCANIA,P460 B6X4,LIMA,BLANCO ROJO,CHASIS CABINADO,2,PARTICULAR,0
DEPENDIENTE,D,FEMENINO,20,JUNIN,HUANCAYO,SAN AGUSTIN,BACHILLER EN PEDAGOGIA Y HUMANIDADES ESPAÑOL Y LIT,TOYOTA,RAV4,LIMA,ROJO MICA METALICO,SUV,5,PARTICULAR,0
DEPENDIENTE,D,FEMENINO,31,CUSCO,CANCHIS,SICUANI,BACHILLER EN PSICOLOGIA,JAC,JS2,AREQUIPA,BLANCO,SUV,5,PARTICULAR,0
DEPENDIENTE,D,FEMENINO,30,LIMA,LIMA,LOS OLIVOS,CONTADOR PUBLICO,TOYOTA,YARIS,LIMA,GRIS OSCURO METALICO,SEDAN,5,PARTICULAR,0
DEPENDIENTE,D,MASCULINO,30,LIMA,LIMA,SANTIAGO DE SURCO,INGENIERO DE COMPUTACION Y SISTEMAS,SUBARU,FORESTER,LIMA,GRIS OSCURO METALICO,SUV,5,PARTICULAR,0
DEPENDIENTE,D,MASCULINO,20,CAJAMARCA,CAJAMARCA,CAJAMARCA,INGENIERO ELECTRONICO,HYUNDAI,TUCSON,TRUJILLO,PLATA,SUV,5,PARTICULAR,0
DEPENDIENTE,D,FEMENINO,20,LIMA,LIMA,SAN JUAN DE LURIGANCHO,,KIA,SPORTAGE,LIMA,BLANCO CLARO,SUV,5,PARTICULAR,0
DEPENDIENTE,D,FEMENINO,20,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,,MITSUBISHI,L200,CHICLAYO,BLANCO,PICK UP,5,CARGA/TRANSPORTE,0
DEPENDIENTE,D,MASCULINO,20,JUNIN,HUANCAYO,CHILCA,,RONCO,X-PLORER-C 200,LIMA,ANARANJADO BLANCO,MOTOCICLETA,2,PARTICULAR,0
DEPENDIENTE,D,FEMENINO,20,PUNO,SAN ROMAN,JULIACA,,TOYOTA,URBAN CRUISER,AREQUIPA,PLATA METALICO,HATCHBACK,5,PARTICULAR,0
